"V1" "V2" "V3" "V4" "V5" "V6"
"1" "C" "V" "C" "V" "C" "V"
"2" "C" "V" "C" "V" "C" "V"
"3" "C" "V" "C" "V" "C" "V"
"4" "C" "V" "C" "V" "C" "V"
"5" "C" "V" "C" "V" "C" "V"
"6" "C" "V" "C" "V" "C" "V"
"7" "C" "V" "C" "V" "C" "V"
"8" "C" "V" "C" "V" "C" "V"
"9" "C" "V" "C" "V" "C" "V"
"10" "C" "V" "C" "V" "C" "V"
